version:1,460-00-1527820-2,3,545395.00,547000.00,3391091.00,3392696.00,5.00,8953271601075378437
546127.5,3392688.5,19.0,2,156.29
546127.5,3392688.5,22.0,3,145.72
546127.5,3392688.5,25.0,4,144.35
546127.5,3392688.5,28.0,5,142.57
546127.5,3392688.5,31.0,6,139.80
546127.5,3392688.5,34.0,7,129.12
546132.5,3392688.5,19.0,2,156.11
546132.5,3392688.5,22.0,3,145.54
546132.5,3392688.5,25.0,4,144.17
546132.5,3392688.5,28.0,5,142.39
546132.5,3392688.5,31.0,6,139.63
546132.5,3392688.5,34.0,7,128.93
546137.5,3392688.5,19.0,2,146.76
546137.5,3392688.5,22.0,3,136.46
546137.5,3392688.5,25.0,4,135.35
546137.5,3392688.5,28.0,5,133.88
546137.5,3392688.5,31.0,6,131.70
546137.5,3392688.5,34.0,7,121.20
546142.5,3392688.5,19.0,2,146.59
546142.5,3392688.5,22.0,3,136.30
546142.5,3392688.5,25.0,4,135.18
546142.5,3392688.5,28.0,5,133.71
546142.5,3392688.5,31.0,6,131.54
546142.5,3392688.5,34.0,7,121.02
546147.5,3392688.5,19.0,2,146.64
546147.5,3392688.5,22.0,3,136.34
546147.5,3392688.5,25.0,4,135.22
546147.5,3392688.5,28.0,5,133.76
546147.5,3392688.5,31.0,6,131.58
546147.5,3392688.5,34.0,7,121.02
546152.5,3392688.5,21.0,2,140.89
546152.5,3392688.5,24.0,3,139.79
546152.5,3392688.5,27.0,4,138.42
546152.5,3392688.5,30.0,5,136.52
546152.5,3392688.5,33.0,6,133.39
546152.5,3392688.5,36.0,7,125.04
546162.5,3392688.5,21.0,2,140.87
546162.5,3392688.5,24.0,3,139.77
546162.5,3392688.5,27.0,4,138.39
546162.5,3392688.5,30.0,5,136.48
546162.5,3392688.5,33.0,6,133.34
546162.5,3392688.5,36.0,7,124.94
546187.5,3392688.5,22.0,2,131.67
546187.5,3392688.5,25.0,3,130.35
546187.5,3392688.5,28.0,4,128.71
546187.5,3392688.5,31.0,5,118.81
546187.5,3392688.5,34.0,6,118.81
546187.5,3392688.5,37.0,7,119.06
546192.5,3392688.5,22.0,2,145.07
546192.5,3392688.5,25.0,3,134.07
546192.5,3392688.5,28.0,4,132.43
546192.5,3392688.5,31.0,5,124.31
546192.5,3392688.5,34.0,6,118.80
546192.5,3392688.5,37.0,7,118.98
546197.5,3392688.5,22.0,2,145.07
546197.5,3392688.5,25.0,3,134.07
546197.5,3392688.5,28.0,4,132.43
546197.5,3392688.5,31.0,5,124.30
546197.5,3392688.5,34.0,6,118.79
546197.5,3392688.5,37.0,7,118.98
546092.5,3392683.5,20.0,2,143.53
546107.5,3392683.5,19.0,2,154.13
546107.5,3392683.5,22.0,3,143.66
546107.5,3392683.5,25.0,4,142.35
546107.5,3392683.5,28.0,5,140.62
546107.5,3392683.5,31.0,6,137.88
546107.5,3392683.5,34.0,7,127.04
546112.5,3392683.5,19.0,2,153.85
546112.5,3392683.5,22.0,3,143.41
546112.5,3392683.5,25.0,4,142.11
546112.5,3392683.5,28.0,5,140.38
546112.5,3392683.5,31.0,6,137.64
546112.5,3392683.5,34.0,7,126.77
546117.5,3392683.5,19.0,2,153.60
546117.5,3392683.5,22.0,3,143.17
546117.5,3392683.5,25.0,4,141.89
546117.5,3392683.5,28.0,5,140.17
546117.5,3392683.5,31.0,6,137.44
546117.5,3392683.5,34.0,7,126.53
546122.5,3392683.5,19.0,2,154.12
546122.5,3392683.5,22.0,3,143.67
546122.5,3392683.5,25.0,4,142.36
546122.5,3392683.5,28.0,5,140.62
546122.5,3392683.5,31.0,6,137.88
546122.5,3392683.5,34.0,7,126.95
546127.5,3392683.5,19.0,2,153.89
546127.5,3392683.5,22.0,3,143.46
546127.5,3392683.5,25.0,4,142.15
546127.5,3392683.5,28.0,5,140.42
546127.5,3392683.5,31.0,6,137.69
546127.5,3392683.5,34.0,7,126.73
546132.5,3392683.5,19.0,2,153.70
546132.5,3392683.5,22.0,3,143.27
546132.5,3392683.5,25.0,4,141.98
546132.5,3392683.5,28.0,5,140.25
546132.5,3392683.5,31.0,6,137.52
546132.5,3392683.5,34.0,7,126.54
546137.5,3392683.5,19.0,2,144.28
546137.5,3392683.5,22.0,3,134.06
546137.5,3392683.5,25.0,4,132.97
546137.5,3392683.5,28.0,5,131.52
546137.5,3392683.5,31.0,6,129.35
546137.5,3392683.5,34.0,7,118.65
546142.5,3392683.5,19.0,2,144.10
546142.5,3392683.5,22.0,3,133.89
546142.5,3392683.5,25.0,4,132.80
546142.5,3392683.5,28.0,5,131.35
546142.5,3392683.5,31.0,6,129.19
546142.5,3392683.5,34.0,7,118.47
546147.5,3392683.5,19.0,2,143.95
546147.5,3392683.5,22.0,3,133.74
546147.5,3392683.5,25.0,4,132.65
546147.5,3392683.5,28.0,5,131.21
546147.5,3392683.5,31.0,6,129.04
546147.5,3392683.5,34.0,7,118.31
546152.5,3392683.5,21.0,2,138.51
546152.5,3392683.5,24.0,3,137.43
546152.5,3392683.5,27.0,4,136.07
546152.5,3392683.5,30.0,5,134.18
546152.5,3392683.5,33.0,6,131.03
546152.5,3392683.5,36.0,7,122.48
546157.5,3392683.5,21.0,2,138.39
546157.5,3392683.5,24.0,3,137.31
546157.5,3392683.5,27.0,4,135.95
546157.5,3392683.5,30.0,5,134.06
546157.5,3392683.5,33.0,6,130.91
546157.5,3392683.5,36.0,7,122.35
546162.5,3392683.5,21.0,2,138.49
546162.5,3392683.5,24.0,3,137.41
546162.5,3392683.5,27.0,4,136.05
546162.5,3392683.5,30.0,5,134.15
546162.5,3392683.5,33.0,6,130.99
546162.5,3392683.5,36.0,7,122.38
546292.5,3392683.5,20.0,2,138.46
546292.5,3392683.5,23.0,3,135.20
546292.5,3392683.5,26.0,4,124.61
546292.5,3392683.5,29.0,5,124.63
546297.5,3392683.5,20.0,2,138.58
546297.5,3392683.5,23.0,3,135.31
546297.5,3392683.5,26.0,4,124.77
546297.5,3392683.5,29.0,5,124.79
546052.5,3392678.5,22.0,2,164.70
546052.5,3392678.5,25.0,3,163.30
546052.5,3392678.5,28.0,4,161.70
546052.5,3392678.5,31.0,5,159.62
546052.5,3392678.5,34.0,6,147.86
546052.5,3392678.5,37.0,7,139.27
546052.5,3392678.5,40.0,8,135.00
546052.5,3392678.5,43.0,9,135.72
546057.5,3392678.5,22.0,2,164.31
546057.5,3392678.5,25.0,3,162.91
546057.5,3392678.5,28.0,4,161.30
546057.5,3392678.5,31.0,5,159.22
546057.5,3392678.5,34.0,6,147.44
546057.5,3392678.5,37.0,7,138.82
546057.5,3392678.5,40.0,8,134.55
546057.5,3392678.5,43.0,9,135.27
546152.5,3392678.5,21.0,2,136.12
546152.5,3392678.5,24.0,3,135.07
546152.5,3392678.5,27.0,4,133.74
546152.5,3392678.5,30.0,5,131.86
546152.5,3392678.5,33.0,6,128.70
546152.5,3392678.5,36.0,7,119.93
546157.5,3392678.5,21.0,2,135.99
546157.5,3392678.5,24.0,3,134.95
546157.5,3392678.5,27.0,4,133.62
546157.5,3392678.5,30.0,5,131.74
546157.5,3392678.5,33.0,6,128.58
546157.5,3392678.5,36.0,7,119.80
546162.5,3392678.5,21.0,2,136.10
546162.5,3392678.5,24.0,3,135.05
546162.5,3392678.5,27.0,4,133.72
546162.5,3392678.5,30.0,5,131.83
546162.5,3392678.5,33.0,6,128.67
546162.5,3392678.5,36.0,7,119.83
546212.5,3392678.5,21.0,2,153.55
546212.5,3392678.5,24.0,3,151.12
546212.5,3392678.5,27.0,4,136.54
546212.5,3392678.5,30.0,5,130.24
546217.5,3392678.5,21.0,2,144.17
546217.5,3392678.5,24.0,3,141.74
546217.5,3392678.5,27.0,4,130.51
546217.5,3392678.5,30.0,5,123.36
546222.5,3392678.5,21.0,2,144.23
546222.5,3392678.5,24.0,3,141.80
546222.5,3392678.5,27.0,4,130.58
546222.5,3392678.5,30.0,5,123.44
546227.5,3392678.5,21.0,2,144.31
546227.5,3392678.5,24.0,3,141.88
546227.5,3392678.5,27.0,4,130.67
546227.5,3392678.5,30.0,5,123.53
546232.5,3392678.5,21.0,2,143.89
546232.5,3392678.5,24.0,3,141.46
546232.5,3392678.5,27.0,4,130.15
546232.5,3392678.5,30.0,5,123.01
546237.5,3392678.5,21.0,2,143.98
546237.5,3392678.5,24.0,3,141.56
546237.5,3392678.5,27.0,4,130.27
546237.5,3392678.5,30.0,5,123.13
546247.5,3392678.5,21.0,2,141.67
546247.5,3392678.5,24.0,3,139.24
546247.5,3392678.5,27.0,4,128.21
546247.5,3392678.5,30.0,5,122.95
546252.5,3392678.5,21.0,2,141.81
546252.5,3392678.5,24.0,3,139.38
546252.5,3392678.5,27.0,4,128.38
546252.5,3392678.5,30.0,5,123.13
546257.5,3392678.5,21.0,2,141.98
546257.5,3392678.5,24.0,3,139.54
546257.5,3392678.5,27.0,4,128.58
546257.5,3392678.5,30.0,5,123.32
546262.5,3392678.5,20.0,2,142.69
546262.5,3392678.5,23.0,3,139.53
546262.5,3392678.5,26.0,4,128.73
546262.5,3392678.5,29.0,5,122.65
546267.5,3392678.5,20.0,2,142.87
546267.5,3392678.5,23.0,3,139.71
546267.5,3392678.5,26.0,4,128.95
546267.5,3392678.5,29.0,5,122.87
546272.5,3392678.5,20.0,2,136.31
546272.5,3392678.5,23.0,3,133.15
546272.5,3392678.5,26.0,4,122.06
546272.5,3392678.5,29.0,5,122.10
546277.5,3392678.5,20.0,2,136.50
546277.5,3392678.5,23.0,3,133.34
546277.5,3392678.5,26.0,4,122.31
546277.5,3392678.5,29.0,5,122.36
546282.5,3392678.5,20.0,2,136.73
546282.5,3392678.5,23.0,3,133.56
546282.5,3392678.5,26.0,4,122.58
546282.5,3392678.5,29.0,5,122.63
546287.5,3392678.5,20.0,2,136.10
546287.5,3392678.5,23.0,3,132.94
546287.5,3392678.5,26.0,4,121.77
546287.5,3392678.5,29.0,5,121.79
546292.5,3392678.5,20.0,2,136.34
546292.5,3392678.5,23.0,3,133.17
546292.5,3392678.5,26.0,4,122.07
546292.5,3392678.5,29.0,5,122.09
546297.5,3392678.5,20.0,2,136.61
546297.5,3392678.5,23.0,3,133.43
546297.5,3392678.5,26.0,4,122.40
546297.5,3392678.5,29.0,5,122.41
546042.5,3392673.5,22.0,2,164.68
546042.5,3392673.5,25.0,3,163.41
546042.5,3392673.5,28.0,4,161.96
546042.5,3392673.5,31.0,5,160.16
546042.5,3392673.5,34.0,6,152.75
546042.5,3392673.5,37.0,7,148.83
546042.5,3392673.5,40.0,8,144.57
546042.5,3392673.5,43.0,9,145.30
546047.5,3392673.5,22.0,2,164.25
546047.5,3392673.5,25.0,3,162.97
546047.5,3392673.5,28.0,4,161.52
546047.5,3392673.5,31.0,5,159.71
546047.5,3392673.5,34.0,6,152.28
546047.5,3392673.5,37.0,7,148.35
546047.5,3392673.5,40.0,8,144.08
546047.5,3392673.5,43.0,9,144.81
546052.5,3392673.5,22.0,2,162.60
546052.5,3392673.5,25.0,3,161.17
546052.5,3392673.5,28.0,4,159.53
546052.5,3392673.5,31.0,5,157.43
546052.5,3392673.5,34.0,6,145.54
546052.5,3392673.5,37.0,7,136.76
546052.5,3392673.5,40.0,8,132.49
546052.5,3392673.5,43.0,9,133.22
546057.5,3392673.5,22.0,2,162.22
546057.5,3392673.5,25.0,3,160.79
546057.5,3392673.5,28.0,4,159.14
546057.5,3392673.5,31.0,5,157.03
546057.5,3392673.5,34.0,6,145.12
546057.5,3392673.5,37.0,7,136.30
546057.5,3392673.5,40.0,8,132.04
546057.5,3392673.5,43.0,9,132.77
546107.5,3392673.5,19.0,2,151.56
546182.5,3392673.5,21.0,2,131.76
546187.5,3392673.5,21.0,2,131.72
546197.5,3392673.5,21.0,2,172.08
546197.5,3392673.5,24.0,3,163.14
546197.5,3392673.5,27.0,4,155.84
546197.5,3392673.5,30.0,5,132.14
546202.5,3392673.5,21.0,2,172.09
546202.5,3392673.5,24.0,3,163.15
546202.5,3392673.5,27.0,4,155.85
546202.5,3392673.5,30.0,5,132.16
